machine_type,session_id,scenario,timestamp,step,pressure,flow_rate,vibration,state
pump,pump-0001,failure,2026-01-01T00:04:26+00:00,49,4.108,84.8495,1.9295,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:27+00:00,50,3.9645,85.0322,1.8531,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:28+00:00,51,4.1919,84.7161,1.8649,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:29+00:00,52,4.1453,80.3925,1.779,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:30+00:00,53,4.0422,79.5826,1.6797,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:31+00:00,54,4.1118,75.8057,1.7192,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:32+00:00,55,4.0382,73.9181,1.8855,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:33+00:00,56,4.1258,75.0116,1.9504,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:34+00:00,57,3.8945,74.4998,2.0059,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:35+00:00,58,3.7633,76.6343,1.9095,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:36+00:00,59,3.608,74.7702,1.8063,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:37+00:00,60,3.7334,77.8563,2.0885,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:38+00:00,61,3.7972,76.4986,2.3044,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:39+00:00,62,3.691,77.6665,2.0667,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:40+00:00,63,3.6736,78.929,2.3077,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:41+00:00,64,3.707,80.5823,2.348,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:42+00:00,65,3.7111,80.197,2.5872,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:43+00:00,66,3.651,80.6707,2.6557,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:44+00:00,67,3.726,80.8814,2.7453,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:45+00:00,68,3.7709,79.1813,2.7044,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:46+00:00,69,3.7027,78.2575,2.6877,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:47+00:00,70,3.6546,78.8469,2.6921,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:48+00:00,71,3.7443,79.3654,2.9336,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:49+00:00,72,3.9479,81.6591,2.6312,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:50+00:00,73,3.8685,82.5423,2.5411,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:51+00:00,74,3.9878,84.18,2.397,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:52+00:00,75,3.8949,81.9243,2.4852,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:53+00:00,76,3.9591,83.9782,2.6324,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:54+00:00,77,3.832,84.6164,2.5164,DEGRADATION
pump,pump-0001,failure,2026-01-01T00:04:55+00:00,78,4.0813,86.1425,2.7182,FAILURE
pump,pump-0001,failure,2026-01-01T00:04:56+00:00,79,4.0572,86.0688,2.9783,FAILURE
pump,pump-0001,failure,2026-01-01T00:04:57+00:00,80,4.2022,82.9765,2.7508,FAILURE
pump,pump-0001,failure,2026-01-01T00:04:58+00:00,81,4.0131,77.5804,2.738,FAILURE
pump,pump-0001,failure,2026-01-01T00:04:59+00:00,82,4.0022,74.4478,3.0843,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:00+00:00,83,3.9457,72.1002,2.5909,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:01+00:00,84,3.877,71.1912,2.5617,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:02+00:00,85,4.2114,73.098,2.4856,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:03+00:00,86,4.2325,71.8628,2.2398,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:04+00:00,87,4.2072,72.2689,2.4838,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:05+00:00,88,3.9969,72.1013,2.1153,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:06+00:00,89,3.7916,76.489,2.2243,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:07+00:00,90,3.6855,75.0361,2.4919,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:08+00:00,91,3.1864,76.0015,2.4302,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:09+00:00,92,3.2032,74.2934,2.1077,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:10+00:00,93,3.5176,74.5684,2.4161,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:11+00:00,94,3.5561,70.4387,2.5521,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:12+00:00,95,3.5771,69.4025,2.3932,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:13+00:00,96,3.5229,68.9096,1.8816,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:14+00:00,97,3.4954,69.1067,1.794,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:15+00:00,98,3.3987,66.0314,2.1012,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:16+00:00,99,3.59,66.7464,1.9542,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:17+00:00,100,3.8691,65.674,2.2815,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:18+00:00,101,4.0336,64.8543,2.6394,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:19+00:00,102,3.9545,74.1224,2.6456,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:20+00:00,103,4.0216,75.9267,2.8819,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:21+00:00,104,3.8469,79.1678,3.0867,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:22+00:00,105,3.6201,76.0593,3.6268,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:23+00:00,106,3.6126,75.3356,3.2983,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:24+00:00,107,3.8257,72.5271,3.5989,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:25+00:00,108,4.0929,76.155,3.4191,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:26+00:00,109,3.847,73.071,3.3582,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:27+00:00,110,4.027,71.405,3.4121,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:28+00:00,111,3.756,72.9036,3.3087,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:29+00:00,112,3.8647,66.3851,3.0441,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:30+00:00,113,3.3297,73.0724,2.7505,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:31+00:00,114,3.4339,66.3243,2.7534,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:32+00:00,115,3.2814,74.0234,2.8636,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:33+00:00,116,3.3683,71.9607,2.9101,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:34+00:00,117,3.2745,72.9219,2.8634,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:35+00:00,118,3.0177,68.0934,3.0926,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:36+00:00,119,3.003,74.3809,2.8674,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:37+00:00,120,2.8807,73.3009,2.9383,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:38+00:00,121,2.9603,72.2147,2.9698,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:39+00:00,122,3.2305,75.1691,3.3111,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:40+00:00,123,3.2332,74.9978,3.1357,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:41+00:00,124,3.1169,75.9615,3.0487,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:42+00:00,125,3.0236,77.2949,3.078,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:43+00:00,126,3.0057,68.7963,3.4949,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:44+00:00,127,3.025,70.4359,3.1332,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:45+00:00,128,3.2061,68.282,3.3445,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:46+00:00,129,3.1811,66.5219,3.2398,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:47+00:00,130,3.3001,63.983,3.2304,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:48+00:00,131,3.2255,62.9677,3.2572,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:49+00:00,132,3.2392,58.0154,3.3034,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:50+00:00,133,3.1341,61.8959,3.8932,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:51+00:00,134,3.1055,65.0113,3.4732,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:52+00:00,135,3.3079,59.0709,4.2761,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:53+00:00,136,3.1404,61.529,4.2019,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:54+00:00,137,3.3552,60.9356,4.0381,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:55+00:00,138,3.1107,60.3045,4.0621,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:56+00:00,139,3.1382,64.5934,4.02,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:57+00:00,140,3.3901,62.0829,3.9324,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:58+00:00,141,2.9599,63.2066,3.7637,FAILURE
pump,pump-0001,failure,2026-01-01T00:05:59+00:00,142,2.9382,61.5781,3.696,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:00+00:00,143,3.018,59.9649,4.1629,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:01+00:00,144,3.0651,60.8859,4.324,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:02+00:00,145,3.3664,64.7854,4.0277,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:03+00:00,146,3.3568,64.9922,4.3393,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:04+00:00,147,3.2919,66.8611,3.9612,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:05+00:00,148,3.4321,68.5264,3.7992,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:06+00:00,149,3.4076,64.597,3.8089,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:07+00:00,150,3.2217,64.7435,4.0042,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:08+00:00,151,3.2796,63.8012,4.2733,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:09+00:00,152,3.2101,63.9293,4.5697,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:10+00:00,153,3.4178,61.9305,4.3833,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:11+00:00,154,3.1783,58.7124,4.2983,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:12+00:00,155,3.0184,54.8846,4.4441,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:13+00:00,156,2.9909,57.4826,4.4269,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:14+00:00,157,3.1234,65.1604,4.1253,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:15+00:00,158,3.0577,64.2729,3.5929,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:16+00:00,159,2.9208,59.6565,3.9092,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:17+00:00,160,2.9861,58.043,3.6057,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:18+00:00,161,2.9028,56.6436,3.6669,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:19+00:00,162,2.7354,56.2759,3.659,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:20+00:00,163,3.0576,57.6622,3.994,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:21+00:00,164,2.9581,57.6038,4.1622,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:22+00:00,165,3.4311,56.0374,4.3098,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:23+00:00,166,3.3373,63.3554,4.3694,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:24+00:00,167,3.308,56.8428,4.1271,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:25+00:00,168,3.1137,55.7112,4.2346,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:26+00:00,169,3.0951,55.3082,4.3004,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:27+00:00,170,3.0824,56.6401,4.3272,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:28+00:00,171,2.9256,55.9496,4.6027,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:29+00:00,172,2.9989,54.6309,4.3399,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:30+00:00,173,3.0031,53.0,4.4519,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:31+00:00,174,2.9573,54.7954,4.4608,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:32+00:00,175,2.8132,59.4219,4.7459,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:33+00:00,176,2.737,60.3263,4.9956,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:34+00:00,177,2.6728,54.651,4.8485,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:35+00:00,178,2.8903,52.2416,4.8415,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:36+00:00,179,3.0174,51.5206,5.0645,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:37+00:00,180,2.6582,54.5714,5.144,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:38+00:00,181,2.4875,50.7657,5.3632,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:39+00:00,182,2.2713,49.0273,5.0566,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:40+00:00,183,2.4543,55.385,4.8042,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:41+00:00,184,2.4055,55.3728,4.5968,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:42+00:00,185,2.2913,60.8422,4.6833,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:43+00:00,186,2.304,61.3083,4.8867,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:44+00:00,187,2.3017,53.9405,4.5625,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:45+00:00,188,2.176,45.0627,4.4487,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:46+00:00,189,2.1759,49.4093,4.7543,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:47+00:00,190,2.1368,49.1751,4.7656,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:48+00:00,191,2.2246,49.9412,5.0221,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:49+00:00,192,2.2131,44.4483,5.0045,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:50+00:00,193,2.4043,50.6798,5.0545,FAILURE
pump,pump-0001,failure,2026-01-01T00:06:51+00:00,194,2.628,51.8791,5.3021,FAILURE
pump,pump-0002,failure,2026-01-01T00:06:52+00:00,0,4.454,88.4951,1.5231,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:53+00:00,1,4.4944,91.0997,1.4144,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:54+00:00,2,4.4765,91.7537,1.6108,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:55+00:00,3,4.4813,94.5066,1.5952,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:56+00:00,4,4.5626,95.8415,1.4278,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:57+00:00,5,4.474,94.2986,1.4875,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:58+00:00,6,4.5306,93.1279,1.5697,NORMAL
pump,pump-0002,failure,2026-01-01T00:06:59+00:00,7,4.487,91.2369,1.6654,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:00+00:00,8,4.5018,93.1297,1.6586,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:01+00:00,9,4.4395,92.9199,1.5857,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:02+00:00,10,4.5123,92.801,1.6969,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:03+00:00,11,4.4675,92.2538,1.6998,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:04+00:00,12,4.4593,94.993,1.6402,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:05+00:00,13,4.4087,92.4003,1.6719,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:06+00:00,14,4.4519,90.6717,1.6688,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:07+00:00,15,4.5624,92.1661,1.485,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:08+00:00,16,4.6178,92.2973,1.4809,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:09+00:00,17,4.4602,91.0027,1.2665,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:10+00:00,18,4.366,90.0941,1.2872,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:11+00:00,19,4.322,87.8751,1.3067,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:12+00:00,20,4.3705,86.7719,1.3601,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:13+00:00,21,4.2954,85.3415,1.4369,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:14+00:00,22,4.2643,85.2026,1.4211,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:15+00:00,23,4.389,86.4131,1.4073,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:16+00:00,24,4.324,83.838,1.5041,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:17+00:00,25,4.3011,84.2971,1.6099,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:18+00:00,26,4.3421,85.4384,1.7078,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:19+00:00,27,4.4061,87.5613,1.7728,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:20+00:00,28,4.3408,86.3727,1.7209,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:21+00:00,29,4.2867,90.8474,1.6314,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:22+00:00,30,4.3597,92.1229,1.7855,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:23+00:00,31,4.2777,88.5921,1.8265,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:24+00:00,32,4.2144,90.0818,1.961,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:25+00:00,33,4.1888,89.5945,2.0411,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:26+00:00,34,4.1811,90.538,1.8493,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:27+00:00,35,4.1862,91.7754,1.7127,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:28+00:00,36,4.2402,94.1083,1.6755,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:29+00:00,37,4.3034,94.6712,1.7402,NORMAL
pump,pump-0002,failure,2026-01-01T00:07:30+00:00,38,4.154,94.2083,1.6586,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:31+00:00,39,4.34,93.1812,1.6681,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:32+00:00,40,4.413,93.1659,1.6082,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:33+00:00,41,4.3884,91.5184,1.5646,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:34+00:00,42,4.4294,90.8008,1.7821,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:35+00:00,43,4.4398,91.1919,2.0176,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:36+00:00,44,4.4952,87.839,2.048,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:37+00:00,45,4.5977,88.114,2.1742,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:38+00:00,46,4.5388,92.5313,2.1849,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:39+00:00,47,4.5383,90.2097,1.9954,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:40+00:00,48,4.5583,87.0717,2.0268,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:41+00:00,49,4.6376,85.453,2.0094,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:42+00:00,50,4.5073,83.7756,1.8053,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:43+00:00,51,4.4255,85.7192,1.7361,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:44+00:00,52,4.3068,85.8984,1.5839,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:45+00:00,53,4.3378,84.3988,1.7826,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:46+00:00,54,4.2812,81.4581,1.8987,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:47+00:00,55,4.0779,80.7221,1.7297,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:48+00:00,56,4.067,78.5606,1.7647,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:49+00:00,57,3.959,78.2396,1.8006,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:50+00:00,58,3.8669,77.858,1.8128,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:51+00:00,59,3.8714,79.6643,2.069,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:52+00:00,60,3.8462,77.3967,2.2062,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:53+00:00,61,4.092,80.7105,2.0578,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:54+00:00,62,4.0505,81.1281,2.1698,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:55+00:00,63,4.0497,80.0638,1.9888,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:56+00:00,64,4.031,79.2536,1.9973,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:57+00:00,65,4.0331,82.4372,1.9989,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:58+00:00,66,4.1732,81.5608,1.8291,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:07:59+00:00,67,4.2526,82.9301,1.933,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:00+00:00,68,4.1751,83.195,2.2579,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:01+00:00,69,4.0757,81.6155,2.3972,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:02+00:00,70,4.2797,80.8736,2.5091,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:03+00:00,71,4.2307,82.6111,2.3968,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:04+00:00,72,4.104,82.7575,2.1979,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:05+00:00,73,4.1144,82.6761,2.1961,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:06+00:00,74,4.0426,79.2311,2.2695,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:07+00:00,75,4.0579,80.7312,2.3558,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:08+00:00,76,4.1823,82.5991,2.3327,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:09+00:00,77,4.0768,83.0761,2.5534,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:10+00:00,78,4.0251,84.0055,2.4776,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:11+00:00,79,4.016,85.1942,2.3621,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:12+00:00,80,4.0584,83.343,2.3354,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:13+00:00,81,3.9615,81.7604,2.1547,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:14+00:00,82,3.8414,81.1347,2.2679,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:15+00:00,83,3.8703,81.4421,2.3682,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:16+00:00,84,3.9297,81.5594,2.428,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:17+00:00,85,3.7725,79.4989,2.3942,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:18+00:00,86,3.9786,78.7464,2.5055,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:19+00:00,87,3.83,77.3073,2.5741,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:20+00:00,88,3.7516,76.3674,2.6978,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:21+00:00,89,3.686,72.8731,2.6698,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:22+00:00,90,3.636,72.3171,2.5037,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:23+00:00,91,3.595,73.7589,2.7212,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:24+00:00,92,3.5297,71.7513,2.4626,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:25+00:00,93,3.5185,71.3648,2.5472,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:26+00:00,94,3.5332,76.6143,2.5199,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:27+00:00,95,3.4083,78.8533,2.5485,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:28+00:00,96,3.4011,76.6788,2.6663,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:29+00:00,97,3.4804,74.7137,2.7893,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:30+00:00,98,3.5335,76.2668,2.6925,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:31+00:00,99,3.6751,79.2376,2.7461,DEGRADATION
pump,pump-0002,failure,2026-01-01T00:08:32+00:00,100,3.6514,72.9022,3.2804,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:33+00:00,101,3.8856,72.4082,3.0663,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:34+00:00,102,3.6455,73.4876,2.8612,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:35+00:00,103,3.5802,72.0183,3.0838,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:36+00:00,104,3.4014,77.143,2.8888,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:37+00:00,105,3.4164,78.9217,2.9598,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:38+00:00,106,3.8206,76.0739,2.6548,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:39+00:00,107,3.8257,79.2335,2.4667,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:40+00:00,108,3.9312,85.0998,2.1099,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:41+00:00,109,3.6155,83.9693,2.1115,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:42+00:00,110,3.9095,85.6537,2.3588,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:43+00:00,111,3.9998,82.4477,2.4271,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:44+00:00,112,3.8608,85.1696,2.5982,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:45+00:00,113,3.9394,83.8604,2.6736,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:46+00:00,114,3.8105,78.9602,3.0968,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:47+00:00,115,3.9181,83.0331,2.7638,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:48+00:00,116,3.8562,84.5078,3.2241,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:49+00:00,117,3.8753,79.9491,3.1239,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:50+00:00,118,3.6687,81.5843,3.3149,FAILURE
pump,pump-0002,failure,2026-01-01T00:08:51+00:00,119,3.8778,83.6443,3.1254,FAILURE
