machine_type,session_id,scenario,timestamp,step,temperature,pressure,vibration,state
compressor,compressor-0001,failure,2026-01-01T00:04:11+00:00,110,63.117,6.476,2.8696,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:12+00:00,111,59.8402,6.6032,3.161,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:13+00:00,112,61.9406,6.2992,3.1272,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:14+00:00,113,58.5331,6.1306,3.1718,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:15+00:00,114,57.128,6.2912,3.3244,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:16+00:00,115,58.3418,6.3201,3.1366,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:17+00:00,116,58.1318,6.075,3.2118,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:18+00:00,117,60.8539,5.915,3.349,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:19+00:00,118,64.0999,6.344,3.6026,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:20+00:00,119,62.0524,6.3133,3.423,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:21+00:00,120,62.0234,6.4353,3.0057,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:22+00:00,121,62.9208,5.9831,3.0499,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:23+00:00,122,64.288,5.8117,3.2216,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:24+00:00,123,66.0207,6.0132,3.5949,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:25+00:00,124,67.24,5.5403,3.6878,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:26+00:00,125,70.2393,6.0512,3.5447,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:27+00:00,126,69.2905,5.9931,3.5318,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:28+00:00,127,69.2454,6.2841,3.7577,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:29+00:00,128,70.8766,5.8415,3.6655,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:30+00:00,129,68.3519,5.735,3.8122,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:31+00:00,130,68.3672,5.9792,3.8407,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:32+00:00,131,68.0001,5.9842,3.9307,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:33+00:00,132,67.9785,5.6339,3.9281,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:34+00:00,133,67.7044,5.7492,3.8952,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:35+00:00,134,69.4643,5.3849,3.9333,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:36+00:00,135,70.1633,5.3289,3.8934,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:37+00:00,136,70.4347,5.5614,3.6333,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:38+00:00,137,69.2317,5.7279,3.3591,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:39+00:00,138,68.9529,5.5339,3.3548,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:40+00:00,139,66.4577,5.8395,3.4036,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:41+00:00,140,65.4716,6.0669,3.4902,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:42+00:00,141,68.168,5.8297,3.9888,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:43+00:00,142,69.382,5.341,3.7679,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:44+00:00,143,68.8738,5.9449,4.21,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:45+00:00,144,66.3877,5.9332,4.1461,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:46+00:00,145,65.1407,5.7966,3.6261,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:47+00:00,146,66.6289,5.8747,3.7207,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:48+00:00,147,67.5798,6.2316,3.6142,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:49+00:00,148,66.5244,6.0974,3.9967,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:50+00:00,149,69.1205,5.9362,3.6267,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:51+00:00,150,65.2056,5.8921,3.4931,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:52+00:00,151,66.7882,6.0906,3.3982,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:53+00:00,152,68.5694,6.2948,3.6974,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:54+00:00,153,68.2737,6.3856,3.5377,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:55+00:00,154,70.5783,6.3226,3.8883,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:56+00:00,155,71.2831,6.0728,4.3243,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:57+00:00,156,71.2196,5.6471,4.1552,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:58+00:00,157,74.1834,5.5076,4.0653,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:04:59+00:00,158,72.6289,5.6872,4.1674,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:00+00:00,159,73.5197,5.9667,4.5351,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:01+00:00,160,73.7673,5.8774,4.2365,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:02+00:00,161,74.3149,5.8398,4.2698,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:03+00:00,162,74.3866,6.1253,4.0138,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:04+00:00,163,75.411,6.0088,4.3053,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:05+00:00,164,76.4471,5.9453,4.2928,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:06+00:00,165,75.501,5.6499,4.2795,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:07+00:00,166,75.9863,5.2744,4.4012,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:08+00:00,167,76.0495,5.5923,4.2377,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:09+00:00,168,76.6953,5.9394,4.4404,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:10+00:00,169,75.0367,5.647,4.7634,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:11+00:00,170,73.6035,5.6712,5.1478,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:12+00:00,171,75.9865,5.3508,5.1403,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:13+00:00,172,77.0748,5.9173,4.8248,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:14+00:00,173,73.564,5.3324,4.7925,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:15+00:00,174,71.9289,5.3368,4.9031,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:16+00:00,175,71.5152,5.3441,5.2032,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:17+00:00,176,69.0909,5.0621,4.9359,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:18+00:00,177,67.1603,5.1369,5.0477,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:19+00:00,178,66.9597,5.3552,4.592,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:20+00:00,179,66.1772,5.3515,4.532,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:21+00:00,180,65.9748,5.0538,4.9534,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:22+00:00,181,70.8662,4.7902,5.1704,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:23+00:00,182,69.87,4.8686,5.5496,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:24+00:00,183,71.0619,5.1677,5.796,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:25+00:00,184,70.396,5.5391,5.6062,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:26+00:00,185,75.2833,5.3187,5.6583,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:27+00:00,186,75.3408,4.9024,5.7427,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:28+00:00,187,72.631,4.9375,5.5632,FAILURE
compressor,compressor-0001,failure,2026-01-01T00:05:29+00:00,188,73.3134,5.1529,5.1434,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:05:30+00:00,0,51.0849,7.7871,1.644,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:31+00:00,1,50.9777,7.8433,1.836,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:32+00:00,2,51.24,8.1039,1.8175,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:33+00:00,3,50.7157,8.1798,1.7981,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:34+00:00,4,50.9477,8.209,1.7921,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:35+00:00,5,51.5659,8.4223,1.8726,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:36+00:00,6,51.3915,8.4836,1.8593,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:37+00:00,7,51.8055,8.3955,1.6584,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:38+00:00,8,50.2327,8.3791,1.7632,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:39+00:00,9,51.3506,8.3833,1.781,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:40+00:00,10,53.7815,8.3655,1.7448,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:41+00:00,11,54.1289,8.1809,1.6489,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:42+00:00,12,53.4831,8.0932,1.67,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:43+00:00,13,52.7076,7.9718,1.6134,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:44+00:00,14,52.0961,7.8462,1.4014,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:45+00:00,15,50.7897,7.755,1.6478,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:46+00:00,16,49.2889,7.6525,1.507,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:47+00:00,17,48.9477,7.5378,1.416,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:48+00:00,18,48.7596,7.8337,1.3524,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:49+00:00,19,49.2158,7.828,1.4617,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:50+00:00,20,49.6756,7.8631,1.5627,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:51+00:00,21,47.8109,7.7336,1.5239,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:52+00:00,22,48.3673,7.7741,1.5743,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:53+00:00,23,48.6454,7.5894,1.3724,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:54+00:00,24,49.4427,7.5005,1.2693,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:55+00:00,25,50.1925,7.6289,1.1829,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:56+00:00,26,50.2684,7.728,1.3503,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:57+00:00,27,49.8143,7.6111,1.6475,NORMAL
compressor,compressor-0002,failure,2026-01-01T00:05:58+00:00,28,50.2167,7.9135,1.5652,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:05:59+00:00,29,50.9127,7.8755,1.7568,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:00+00:00,30,50.4311,7.8667,1.5942,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:01+00:00,31,52.033,7.8015,1.5416,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:02+00:00,32,51.9986,8.019,1.7014,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:03+00:00,33,51.356,7.8934,1.7935,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:04+00:00,34,51.2842,8.1879,1.8614,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:05+00:00,35,54.6992,7.9457,1.8947,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:06+00:00,36,55.0194,7.9702,1.8962,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:07+00:00,37,54.763,7.9801,2.1195,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:08+00:00,38,52.8645,7.7606,2.0881,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:09+00:00,39,53.2785,7.7179,2.0871,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:10+00:00,40,54.2688,7.6304,2.1866,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:11+00:00,41,54.6662,7.571,2.1456,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:12+00:00,42,54.4338,7.4842,2.0284,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:13+00:00,43,53.4112,7.353,2.018,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:14+00:00,44,55.1656,7.4691,2.026,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:15+00:00,45,54.846,7.5866,2.0418,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:16+00:00,46,56.6953,7.3443,2.0457,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:17+00:00,47,55.5881,7.2813,2.1207,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:18+00:00,48,54.5523,7.1458,1.9845,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:19+00:00,49,54.6383,6.9221,2.1268,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:20+00:00,50,54.0714,6.8931,1.9707,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:21+00:00,51,51.934,7.0382,2.2565,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:22+00:00,52,53.1812,7.1397,2.1495,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:23+00:00,53,53.2732,7.1787,2.1877,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:24+00:00,54,54.3144,6.8576,2.052,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:25+00:00,55,54.7305,6.8761,2.2418,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:26+00:00,56,53.9238,6.8402,2.2638,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:27+00:00,57,54.263,6.6588,2.2333,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:28+00:00,58,54.1723,6.5812,2.38,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:29+00:00,59,55.2471,6.7632,2.2814,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:30+00:00,60,56.1892,6.7337,2.4436,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:31+00:00,61,56.858,6.9068,2.4191,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:32+00:00,62,58.2305,6.9884,2.4121,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:33+00:00,63,58.3434,7.0771,2.6714,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:34+00:00,64,57.2536,7.0905,2.6484,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:35+00:00,65,57.5355,6.9694,2.7042,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:36+00:00,66,57.9488,7.1517,2.5633,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:37+00:00,67,57.3337,7.1478,2.5562,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:38+00:00,68,55.9211,6.9592,2.6288,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:39+00:00,69,56.8967,6.9811,2.7841,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:40+00:00,70,57.5216,6.8431,2.6821,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:41+00:00,71,59.0515,6.9172,2.609,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:42+00:00,72,60.2631,6.8795,2.7892,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:43+00:00,73,61.5036,6.9995,2.702,DEGRADATION
compressor,compressor-0002,failure,2026-01-01T00:06:44+00:00,74,57.5434,6.9346,2.688,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:45+00:00,75,56.9159,6.8195,2.9581,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:46+00:00,76,56.5193,6.9789,2.6929,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:47+00:00,77,55.8433,7.2163,2.6644,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:48+00:00,78,56.7514,6.9367,2.829,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:49+00:00,79,54.9627,6.3842,2.6627,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:50+00:00,80,57.4831,6.6459,2.8056,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:51+00:00,81,58.6339,6.6081,2.6895,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:52+00:00,82,58.1513,6.1333,2.6811,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:53+00:00,83,59.0041,5.9742,2.992,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:54+00:00,84,56.0977,6.1132,2.8312,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:55+00:00,85,55.6336,6.2245,2.758,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:56+00:00,86,55.291,6.2269,2.7621,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:57+00:00,87,60.0821,6.4543,2.9226,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:58+00:00,88,63.484,6.443,3.0591,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:06:59+00:00,89,62.1279,6.5821,3.3722,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:00+00:00,90,60.7827,6.9357,3.1334,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:01+00:00,91,57.2461,6.8353,3.2192,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:02+00:00,92,58.8247,6.6091,2.9921,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:03+00:00,93,59.1692,6.6545,3.1957,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:04+00:00,94,57.765,6.671,3.0121,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:05+00:00,95,59.137,6.9709,3.4298,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:06+00:00,96,58.2824,6.6805,3.4891,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:07+00:00,97,58.2808,6.5188,3.7162,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:08+00:00,98,58.8585,6.861,3.4429,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:09+00:00,99,59.2153,6.7092,3.2159,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:10+00:00,100,57.7267,6.2352,3.2425,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:11+00:00,101,60.2825,6.5,2.8117,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:12+00:00,102,64.5824,6.6487,3.1951,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:13+00:00,103,63.2212,6.5072,3.2491,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:14+00:00,104,64.842,6.4326,3.72,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:15+00:00,105,66.4969,6.3059,3.8397,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:16+00:00,106,65.3621,6.288,3.3711,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:17+00:00,107,63.1035,6.4635,3.2929,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:18+00:00,108,63.2788,6.2937,3.8886,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:19+00:00,109,61.3948,6.352,3.706,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:20+00:00,110,60.2211,6.4302,3.3413,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:21+00:00,111,58.5552,6.0085,3.4539,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:22+00:00,112,57.8578,6.3987,3.1746,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:23+00:00,113,58.1538,5.8869,3.0177,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:24+00:00,114,57.3409,5.5985,2.9186,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:25+00:00,115,59.6826,5.6267,2.969,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:26+00:00,116,58.1556,5.7007,3.0412,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:27+00:00,117,61.8887,5.4817,3.0726,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:28+00:00,118,58.1835,5.7497,2.6508,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:29+00:00,119,59.6295,6.0427,2.723,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:30+00:00,120,60.789,6.3522,2.7238,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:31+00:00,121,59.8068,6.4042,2.7829,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:32+00:00,122,60.187,5.9495,3.0469,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:33+00:00,123,65.234,6.3475,3.3557,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:34+00:00,124,67.7342,6.8197,3.4689,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:35+00:00,125,68.0907,6.6583,3.5645,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:36+00:00,126,68.2496,6.4738,4.1434,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:37+00:00,127,67.0444,6.5821,3.7531,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:38+00:00,128,71.6728,6.7986,3.6625,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:39+00:00,129,71.251,6.4879,3.8687,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:40+00:00,130,71.5451,6.49,4.0097,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:41+00:00,131,70.8689,5.8588,4.0183,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:42+00:00,132,71.0322,5.9152,4.2297,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:43+00:00,133,73.4792,6.2109,3.4913,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:44+00:00,134,75.9162,5.8699,3.3361,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:45+00:00,135,70.4229,5.7788,2.8968,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:46+00:00,136,69.993,5.2232,3.2011,FAILURE
compressor,compressor-0002,failure,2026-01-01T00:07:47+00:00,137,71.9829,5.1564,3.3162,FAILURE
