machine_type,session_id,scenario,timestamp,step,temperature,vibration,rpm,state
motor,motor-0001,degrading,2026-01-01T00:04:18+00:00,108,54.0917,1.8239,1749.4138,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:19+00:00,109,54.2218,1.9926,1771.9463,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:20+00:00,110,55.9485,1.8655,1786.5182,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:21+00:00,111,55.1656,1.9725,1776.6553,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:22+00:00,112,55.7254,1.7442,1770.1984,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:23+00:00,113,55.429,1.9367,1768.1596,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:24+00:00,114,55.5152,2.2835,1784.8685,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:25+00:00,115,56.1536,2.4502,1783.5425,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:26+00:00,116,56.2187,2.0041,1777.7133,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:27+00:00,117,54.988,2.1289,1792.8119,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:28+00:00,118,54.542,2.2209,1774.3195,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:29+00:00,119,56.4819,2.2502,1760.535,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:30+00:00,120,57.2677,2.2659,1767.6643,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:31+00:00,121,58.4346,2.1642,1770.6932,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:32+00:00,122,58.183,2.2376,1753.5839,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:33+00:00,123,58.8878,2.2402,1736.1799,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:34+00:00,124,59.3013,1.9689,1735.6758,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:35+00:00,125,59.3718,1.9484,1746.1284,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:36+00:00,126,59.4132,1.9206,1738.6129,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:37+00:00,127,58.4134,1.853,1757.0068,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:38+00:00,128,57.8217,1.9431,1760.8183,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:39+00:00,129,57.8762,2.0191,1769.1769,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:40+00:00,130,57.379,2.1194,1751.4461,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:41+00:00,131,58.9376,2.2072,1741.1943,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:42+00:00,132,58.5161,2.3192,1730.9107,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:43+00:00,133,58.377,2.3711,1729.3761,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:44+00:00,134,56.9884,2.1451,1732.3552,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:45+00:00,135,57.7289,2.1959,1753.9329,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:46+00:00,136,58.3389,1.9088,1767.7512,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:47+00:00,137,57.0071,2.1094,1747.8919,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:48+00:00,138,58.886,2.0989,1731.5148,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:49+00:00,139,59.38,2.1371,1745.6438,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:50+00:00,140,58.5724,2.1634,1729.1797,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:51+00:00,141,58.7857,2.1305,1737.8374,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:52+00:00,142,60.0579,2.1174,1749.697,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:53+00:00,143,61.1742,2.3238,1758.4488,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:54+00:00,144,61.6001,2.6337,1752.5354,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:55+00:00,145,60.6639,2.3619,1753.8845,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:56+00:00,146,60.2458,2.5542,1757.6821,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:57+00:00,147,61.9937,2.657,1782.8591,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:58+00:00,148,62.3886,2.3617,1772.4992,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:04:59+00:00,149,61.2984,2.2169,1775.9408,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:00+00:00,150,61.2485,2.4222,1762.1528,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:01+00:00,151,60.7343,2.3119,1760.4749,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:02+00:00,152,60.5657,2.2095,1758.0785,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:03+00:00,153,59.3439,2.235,1715.8027,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:04+00:00,154,58.7936,2.1313,1728.6793,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:05+00:00,155,59.1105,2.2069,1735.235,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:06+00:00,156,58.0256,2.2961,1723.1058,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:07+00:00,157,57.3875,2.1374,1753.2224,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:08+00:00,158,57.6152,2.1441,1740.3264,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:09+00:00,159,57.0914,2.1136,1754.8579,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:10+00:00,160,57.6917,1.891,1742.4115,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:11+00:00,161,59.2346,2.0457,1736.7961,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:12+00:00,162,58.5012,2.3709,1717.1608,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:13+00:00,163,57.791,2.2367,1710.5658,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:14+00:00,164,58.3384,2.343,1729.886,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:15+00:00,165,58.8351,2.4608,1733.763,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:16+00:00,166,57.7616,2.4919,1743.9253,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:17+00:00,167,58.8603,2.3248,1771.6829,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:18+00:00,168,60.1735,2.1503,1768.0241,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:19+00:00,169,59.9697,2.1633,1766.3602,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:20+00:00,170,59.6336,2.2978,1754.2876,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:21+00:00,171,59.9655,2.3495,1745.7591,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:22+00:00,172,59.0221,2.509,1738.8686,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:23+00:00,173,58.7362,2.566,1763.0029,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:24+00:00,174,60.6586,2.5917,1775.4255,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:25+00:00,175,60.5139,2.5789,1764.8151,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:26+00:00,176,60.8611,2.5885,1776.112,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:27+00:00,177,61.5317,2.5656,1771.1907,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:28+00:00,178,61.1611,2.4945,1773.5015,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:29+00:00,179,60.063,2.3278,1773.9429,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:30+00:00,180,60.9622,2.4956,1749.9958,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:31+00:00,181,61.6319,2.5532,1728.4434,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:32+00:00,182,61.6145,2.5685,1731.8584,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:33+00:00,183,59.9956,2.4441,1742.2878,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:34+00:00,184,60.829,2.3972,1732.8679,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:35+00:00,185,60.8511,2.3596,1724.3547,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:36+00:00,186,60.0524,2.5424,1716.6384,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:37+00:00,187,61.3656,2.3228,1746.487,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:38+00:00,188,60.9088,2.4663,1745.4753,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:39+00:00,189,59.1175,2.4812,1720.0286,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:40+00:00,190,57.6351,2.3227,1706.1445,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:41+00:00,191,56.9524,2.4838,1716.3903,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:42+00:00,192,57.2475,2.5334,1714.9825,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:43+00:00,193,58.508,2.7968,1725.0662,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:44+00:00,194,58.9302,2.7368,1738.6931,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:45+00:00,195,59.0101,2.4814,1718.8945,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:46+00:00,196,59.827,2.3271,1727.8826,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:47+00:00,197,60.8507,2.4684,1734.4276,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:48+00:00,198,60.6706,2.6495,1751.4385,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:49+00:00,199,61.2556,2.6745,1742.7296,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:50+00:00,200,60.5378,2.6226,1748.587,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:51+00:00,201,62.0905,2.7231,1749.4141,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:52+00:00,202,61.4623,2.7352,1741.4566,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:53+00:00,203,63.3526,2.6849,1732.9143,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:54+00:00,204,63.0598,2.6351,1721.6179,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:55+00:00,205,63.6737,2.7033,1719.3527,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:56+00:00,206,63.5047,2.814,1727.3618,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:57+00:00,207,62.7375,2.9954,1706.3699,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:58+00:00,208,62.4186,2.8261,1691.5623,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:05:59+00:00,209,61.888,2.6773,1681.9711,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:00+00:00,210,62.7869,2.702,1701.597,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:01+00:00,211,63.2099,2.5627,1706.9033,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:02+00:00,212,61.7614,2.7008,1721.4576,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:03+00:00,213,60.5571,2.5418,1702.0826,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:04+00:00,214,59.5975,2.2621,1703.7029,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:05+00:00,215,59.215,2.2295,1705.8132,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:06+00:00,216,58.2822,2.3648,1712.6151,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:07+00:00,217,56.9397,2.3505,1701.5695,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:08+00:00,218,59.9659,2.4712,1693.2228,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:09+00:00,219,60.2624,2.352,1708.3841,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:10+00:00,220,58.9302,2.6083,1736.3772,DEGRADATION
motor,motor-0001,degrading,2026-01-01T00:06:11+00:00,221,59.1481,2.6072,1722.6867,DEGRADATION
motor,motor-0002,healthy,2026-01-01T00:06:12+00:00,0,52.8698,1.694,1800.2307,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:13+00:00,1,52.914,1.6064,1789.942,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:14+00:00,2,53.553,1.6899,1783.3791,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:15+00:00,3,53.3715,1.7709,1777.1061,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:16+00:00,4,53.8434,1.8018,1785.8616,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:17+00:00,5,53.2006,1.6622,1758.1538,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:18+00:00,6,53.9325,1.8891,1762.452,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:19+00:00,7,53.6218,1.9491,1764.9681,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:20+00:00,8,54.2678,1.9564,1788.7091,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:21+00:00,9,54.4414,1.9383,1780.952,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:22+00:00,10,54.0012,1.8093,1788.0782,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:23+00:00,11,56.1988,1.8661,1805.8015,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:24+00:00,12,55.5189,1.7137,1816.4796,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:25+00:00,13,54.803,1.6995,1815.8963,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:26+00:00,14,55.1871,1.6733,1807.13,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:27+00:00,15,54.3321,1.8052,1789.1057,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:28+00:00,16,54.8807,1.6293,1767.5916,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:29+00:00,17,53.9671,1.5733,1752.1072,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:30+00:00,18,53.6046,1.5348,1753.9273,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:31+00:00,19,52.1917,1.5053,1781.5982,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:32+00:00,20,52.1495,1.4701,1793.4773,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:33+00:00,21,53.2295,1.4838,1794.4447,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:34+00:00,22,51.9844,1.209,1765.7826,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:35+00:00,23,51.1021,1.5594,1781.5424,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:36+00:00,24,50.654,1.6212,1786.695,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:37+00:00,25,51.3813,1.7224,1808.8133,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:38+00:00,26,52.426,1.7248,1812.0709,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:39+00:00,27,53.2519,1.7282,1813.9247,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:40+00:00,28,52.7503,1.6732,1831.104,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:41+00:00,29,52.3576,1.8769,1824.4628,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:42+00:00,30,52.7615,1.8225,1802.1632,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:43+00:00,31,53.4822,1.8691,1803.3586,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:44+00:00,32,52.9999,1.9622,1807.9362,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:45+00:00,33,52.8323,1.8609,1794.7793,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:46+00:00,34,54.1517,1.7429,1807.6793,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:47+00:00,35,53.7223,1.9056,1826.5159,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:48+00:00,36,54.1574,1.9519,1831.1694,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:49+00:00,37,53.7338,1.8753,1823.6558,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:50+00:00,38,53.913,1.97,1823.228,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:51+00:00,39,53.4954,1.9764,1809.2449,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:52+00:00,40,53.9736,1.8276,1815.2161,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:53+00:00,41,54.5382,1.7648,1808.5128,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:54+00:00,42,54.6294,1.7082,1813.5252,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:55+00:00,43,54.5327,1.5299,1810.0794,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:56+00:00,44,53.3202,1.3591,1793.903,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:57+00:00,45,51.9406,1.5929,1800.2575,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:58+00:00,46,51.5323,1.4435,1787.2014,NORMAL
motor,motor-0002,healthy,2026-01-01T00:06:59+00:00,47,51.021,1.2924,1788.5138,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:00+00:00,48,51.4316,1.2931,1786.1615,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:01+00:00,49,51.9627,1.2524,1778.6073,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:02+00:00,50,53.4663,1.094,1788.4607,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:03+00:00,51,52.8172,1.2415,1786.6976,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:04+00:00,52,52.047,1.3782,1769.0445,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:05+00:00,53,52.0723,1.5599,1772.3909,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:06+00:00,54,52.8738,1.482,1781.7518,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:07+00:00,55,52.9742,1.4626,1791.3335,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:08+00:00,56,53.0335,1.2902,1784.536,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:09+00:00,57,53.979,1.3883,1777.3584,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:10+00:00,58,53.9326,1.5446,1787.7524,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:11+00:00,59,55.366,1.6768,1816.2688,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:12+00:00,60,54.8735,1.7072,1813.4928,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:13+00:00,61,54.331,1.6242,1816.8766,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:14+00:00,62,53.2617,1.5703,1816.8612,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:15+00:00,63,53.0791,1.4715,1799.8146,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:16+00:00,64,53.4236,1.7048,1788.4576,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:17+00:00,65,54.1646,1.76,1785.1394,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:18+00:00,66,53.6263,1.6421,1785.4441,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:19+00:00,67,54.0349,1.8589,1789.7175,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:20+00:00,68,53.6195,1.7752,1786.8915,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:21+00:00,69,53.5037,1.6127,1774.1954,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:22+00:00,70,55.0553,1.6664,1769.7964,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:23+00:00,71,53.8174,1.6366,1764.9392,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:24+00:00,72,53.2792,1.6382,1761.6515,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:25+00:00,73,53.8857,1.6834,1766.6019,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:26+00:00,74,53.8718,1.5638,1770.3624,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:27+00:00,75,53.6231,1.4646,1772.9593,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:28+00:00,76,52.6734,1.4784,1775.4002,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:29+00:00,77,52.9321,1.5986,1789.0597,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:30+00:00,78,52.9283,1.4189,1782.8856,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:31+00:00,79,53.4065,1.5858,1811.256,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:32+00:00,80,52.7961,1.6214,1808.3275,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:33+00:00,81,52.1588,1.6525,1796.1949,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:34+00:00,82,52.3359,1.5994,1785.3722,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:35+00:00,83,52.82,1.6047,1808.5563,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:36+00:00,84,53.8435,1.6574,1785.078,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:37+00:00,85,53.6318,1.7952,1805.5553,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:38+00:00,86,54.8628,1.6671,1810.3785,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:39+00:00,87,54.2137,1.9711,1821.2117,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:40+00:00,88,53.8083,1.8746,1810.3259,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:41+00:00,89,53.5682,2.0169,1799.6619,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:42+00:00,90,53.4258,1.9469,1790.5922,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:43+00:00,91,53.3384,1.906,1786.5152,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:44+00:00,92,53.3177,1.8559,1798.9497,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:45+00:00,93,53.929,1.7547,1796.0857,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:46+00:00,94,54.201,1.6888,1796.3543,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:47+00:00,95,54.127,1.6618,1815.3509,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:48+00:00,96,53.7967,1.6533,1808.2979,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:49+00:00,97,54.5025,1.5008,1793.0159,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:50+00:00,98,53.8251,1.5478,1788.9391,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:51+00:00,99,53.5969,1.5726,1798.347,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:52+00:00,100,52.6255,1.4518,1788.5701,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:53+00:00,101,52.1069,1.6391,1771.3619,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:54+00:00,102,51.1009,1.6335,1778.4882,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:55+00:00,103,51.3255,1.5717,1788.4857,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:56+00:00,104,52.0787,1.4977,1771.4819,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:57+00:00,105,51.9643,1.5789,1773.8997,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:58+00:00,106,52.4538,1.5872,1771.064,NORMAL
motor,motor-0002,healthy,2026-01-01T00:07:59+00:00,107,51.8323,1.6373,1762.4518,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:00+00:00,108,51.9034,1.6291,1809.0126,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:01+00:00,109,52.6733,1.5181,1819.374,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:02+00:00,110,52.2646,1.5493,1817.3042,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:03+00:00,111,52.6463,1.498,1809.693,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:04+00:00,112,53.1828,1.6161,1803.1058,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:05+00:00,113,53.8999,1.6204,1816.3292,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:06+00:00,114,54.5864,1.7011,1823.036,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:07+00:00,115,54.6679,1.9078,1823.5949,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:08+00:00,116,54.7073,1.7529,1833.9026,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:09+00:00,117,53.2186,1.8398,1810.4035,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:10+00:00,118,54.8559,1.6902,1832.2023,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:11+00:00,119,55.4263,1.7102,1840.0342,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:12+00:00,120,58.7761,1.8028,1808.3425,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:13+00:00,121,57.4226,1.7869,1818.7998,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:14+00:00,122,56.5154,1.7937,1799.288,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:15+00:00,123,54.7732,1.7137,1791.7157,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:16+00:00,124,55.0264,1.8205,1773.9024,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:17+00:00,125,54.431,1.5735,1769.4524,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:18+00:00,126,53.8262,1.5586,1763.8133,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:19+00:00,127,51.6307,1.6003,1763.0573,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:20+00:00,128,52.4338,1.6191,1762.4357,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:21+00:00,129,51.4733,1.6191,1763.9531,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:22+00:00,130,51.6251,1.477,1753.325,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:23+00:00,131,51.7185,1.4362,1744.7236,NORMAL
motor,motor-0002,healthy,2026-01-01T00:08:24+00:00,132,50.84,1.5287,1777.718,NORMAL
